step,cells_count,hierarchy_depth,agents_time
6,5,2,2.328931331634521
7,5,2,2.466087579727173
8,5,2,2.307323217391968
9,5,2,2.3057711124420166
10,5,2,2.3443310260772705
11,5,2,2.3019795417785645
12,5,2,2.4720420837402344
13,5,2,2.407299518585205
14,5,2,2.334256410598755
15,5,2,2.449355363845825
16,5,2,2.336617946624756
17,5,2,2.3333542346954346
18,5,2,2.330310106277466
19,5,2,2.3433737754821777
20,5,2,2.4172956943511963
21,5,2,2.315390110015869
22,5,2,2.312640905380249
23,5,2,2.419684410095215
24,5,2,2.3165886402130127
25,5,2,2.303440809249878
26,5,2,2.3088927268981934
27,5,2,2.3143503665924072
28,5,2,2.309079170227051
29,5,2,2.309243440628052
30,5,2,2.314912796020508
31,5,2,2.4208950996398926
32,5,2,2.324584007263184
33,5,2,2.311220169067383
34,5,2,2.400906562805176
35,5,2,2.3016703128814697
36,5,2,2.419933319091797
37,5,2,2.308035373687744
38,5,2,2.313575506210327
39,5,2,2.431630849838257
40,5,2,2.291942596435547
41,5,2,2.299689769744873
42,5,2,2.4007408618927
43,5,2,2.3020365238189697
44,5,2,2.2994484901428223
45,5,2,2.3201394081115723
46,5,2,2.292063474655152
47,5,2,2.3022289276123047
48,5,2,2.2944793701171875
49,5,2,2.299370527267456
50,5,2,2.3938145637512207
51,5,2,2.30266547203064
52,5,2,2.3216047286987305
53,5,2,2.467041254043579
54,5,2,2.3364646434783936
55,5,2,2.334138870239258
56,5,2,2.310433149337769
57,5,2,2.3219282627105717
58,5,2,2.349370241165161
59,5,2,2.380981206893921
60,5,2,2.368908405303955
61,5,2,2.4955685138702397
62,5,2,2.6740036010742188
63,5,2,2.367713928222656
64,5,2,2.3604118824005127
65,5,2,2.353473424911499
66,5,2,2.4367268085479736
67,5,2,2.3158249855041504
68,5,2,2.30477237701416
69,5,2,2.455312490463257
70,5,2,2.3086929321289062
71,5,2,2.3043534755706787
72,5,2,2.3196816444396973
73,5,2,2.331817150115967
74,5,2,2.437302827835083
75,5,2,2.3243167400360107
76,5,2,2.3086700439453125
77,5,2,2.314281702041626
78,5,2,2.354030132293701
79,5,2,2.442197322845459
80,5,2,2.300155639648437
81,5,2,2.4647672176361084
82,5,2,2.3128979206085205
83,5,2,2.3105714321136475
84,5,2,2.4271459579467773
85,5,2,2.322840452194214
86,5,2,2.346664905548096
87,5,2,2.341726303100586
88,5,2,2.303118228912353
89,5,2,2.4402451515197754
90,5,2,2.346557378768921
91,5,2,2.347132444381714
92,5,2,2.4460790157318115
93,5,2,2.3274965286254883
94,5,2,2.3242554664611816
95,5,2,2.308957815170288
96,5,2,2.3054323196411133
97,5,2,2.4183225631713867
98,5,2,2.375321388244629
99,5,2,2.3042354583740234
100,5,2,2.440163373947144
101,5,2,2.311118602752685
102,5,2,2.310086250305176
103,5,2,2.323867082595825
104,5,2,2.3391687870025635
105,5,2,2.409382104873657
106,5,2,2.3079490661621094
107,5,2,2.305985450744629
108,5,2,2.412606239318848
109,5,2,2.3080475330352783
110,5,2,2.3060789108276367
111,5,2,2.3219034671783447
112,5,2,2.3260490894317627
113,5,2,2.445830821990967
114,5,2,2.322903633117676
115,5,2,2.3021671772003174
116,5,2,2.445514917373657
117,5,2,2.336846113204956
118,5,2,2.35017466545105
119,5,2,2.325303077697754
120,5,2,2.325111389160156
121,5,2,2.321986675262451
122,5,2,2.311628580093384
123,5,2,2.301490306854248
124,5,2,2.3092620372772217
125,5,2,2.308748960494995
126,5,2,2.437067031860352
127,5,2,2.342528820037842
128,5,2,2.309078931808472
129,5,2,2.3220913410186768
130,5,2,2.304089069366455
131,5,2,2.413868904113769
132,5,2,2.3192358016967773
133,5,2,2.335500478744507
134,5,2,2.418348789215088
135,5,2,2.31921124458313
136,5,2,2.4323766231536865
137,5,2,2.3154425621032715
138,5,2,2.3376166820526123
139,5,2,2.292196989059448
140,5,2,2.298270463943481
141,5,2,2.300236701965332
142,5,2,2.3128890991210938
143,5,2,2.317528247833252
144,5,2,2.4008569717407227
145,5,2,2.316138982772827
146,5,2,2.3153939247131348
147,5,2,2.308601856231689
148,5,2,2.3113839626312256
149,5,2,2.406275987625122
150,5,2,2.3051607608795166
151,5,2,2.302469491958618
152,5,2,2.2919602394104004
153,5,2,2.3077762126922607
154,5,2,2.4186465740203857
155,5,2,2.33272647857666
156,5,2,2.3119261264801025
157,5,2,2.320969343185425
158,5,2,2.32114315032959
159,5,2,2.3205955028533936
160,5,2,2.318819999694824
161,5,2,2.309326171875
162,5,2,2.3161652088165283
163,5,2,2.3268015384674072
164,5,2,2.4303765296936035
165,5,2,2.32639479637146
166,5,2,2.325291633605957
167,5,2,2.4420628547668457
168,5,2,2.3235504627227783
169,5,2,2.3436105251312256
170,5,2,2.313462257385254
171,5,2,2.312710762023926
172,5,2,2.3529865741729736
173,5,2,2.32486891746521
174,5,2,2.337321519851685
175,5,2,2.317880868911743
176,5,2,2.3217642307281494
177,5,2,2.4416792392730717
178,5,2,2.318175792694092
179,5,2,2.3082282543182373
180,5,2,2.3059098720550537
181,5,2,2.3180506229400635
182,5,2,2.412637710571289
183,5,2,2.295004367828369
184,5,2,2.318178653717041
185,5,2,2.324798583984375
186,5,2,2.335517644882202
187,5,2,2.4264705181121826
188,5,2,2.3144845962524414
189,5,2,2.311450719833374
190,5,2,2.31400990486145
191,5,2,2.301022291183472
192,5,2,2.3045170307159424
1,5,2,2.26330041885376
2,5,2,1.591968297958374
3,5,2,2.283665895462036
4,5,2,2.2853481769561768
5,5,2,2.2932114601135254
6,5,2,2.3899941444396973
7,5,2,2.279846668243408
8,5,2,2.338500022888184
9,5,2,2.3995344638824463
10,5,2,2.305636405944824
11,5,2,2.376957416534424
12,5,2,2.623008966445923
13,5,2,2.292642116546631
14,5,2,2.409511089324951
15,5,2,2.3002946376800537
16,5,2,2.301335334777832
17,5,2,2.411940813064575
18,5,2,2.291349411010742
19,5,2,2.2953639030456543
20,5,2,2.288599967956543
21,5,2,2.3005988597869877
22,5,2,2.4009039402008057
23,5,2,2.322244882583618
24,5,2,2.312184810638428
25,5,2,2.4268875122070312
26,5,2,2.3123927116394043
27,5,2,2.335744619369507
28,5,2,2.44081711769104
29,5,2,2.338263511657715
30,5,2,2.316015720367432
31,5,2,2.343925714492798
32,5,2,2.304422378540039
33,5,2,2.428312301635742
34,5,2,2.302079677581787
35,5,2,2.285362958908081
36,5,2,2.2861242294311523
37,5,2,2.2674593925476074
38,5,2,2.388857841491699
39,5,2,2.2822911739349365
40,5,2,2.290269374847412
41,5,2,2.386456251144409
42,5,2,2.282910108566284
43,5,2,2.2867238521575928
44,5,2,2.4015953540802
45,5,2,2.2802021503448486
46,5,2,2.292637825012207
47,5,2,2.286307573318481
48,5,2,2.341052293777466
49,5,2,2.314469337463379
50,5,2,2.276017665863037
51,5,2,2.275498151779175
52,5,2,2.3852038383483887
53,5,2,2.2838263511657715
54,5,2,2.2814204692840576
55,5,2,2.3981080055236816
56,5,2,2.27878737449646
57,5,2,2.300837993621826
58,5,2,2.2882080078125
59,5,2,2.2831594944000244
60,5,2,2.271615028381348
61,5,2,2.325148344039917
62,5,2,2.284170627593994
63,5,2,2.405000686645508
64,5,2,2.2877085208892822
65,5,2,2.296722173690796
66,5,2,2.404510736465454
67,5,2,2.292449474334717
68,5,2,2.290868759155273
69,5,2,2.297516107559204
70,5,2,2.280369758605957
71,5,2,2.401252031326294
72,5,2,2.28290057182312
73,5,2,2.288936853408813
74,5,2,2.403055429458618
75,5,2,2.286118507385254
76,5,2,2.285858631134033
77,5,2,2.279141664505005
78,5,2,2.27662205696106
79,5,2,2.292236089706421
80,5,2,2.2917871475219727
81,5,2,2.2815158367156982
82,5,2,2.4156925678253174
83,5,2,2.293361186981201
84,5,2,2.279659509658813
85,5,2,2.28256630897522
86,5,2,2.292271614074707
87,5,2,2.2980518341064453
88,5,2,2.291014671325684
89,5,2,2.306001663208008
90,5,2,2.394874334335327
91,5,2,2.286991596221924
92,5,2,2.288144111633301
93,5,2,2.28293776512146
94,5,2,2.2743492126464844
95,5,2,2.284599781036377
96,5,2,2.2969837188720703
97,5,2,2.285517454147339
98,5,2,2.3873836994171143
99,5,2,2.290862798690796
100,5,2,2.300875186920166
101,5,2,2.4038503170013428
102,5,2,2.276074886322021
103,5,2,2.2827064990997314
104,5,2,2.3001720905303955
105,5,2,2.3372843265533447
106,5,2,2.514357089996338
107,5,2,2.352572441101074
108,5,2,2.358999967575073
109,5,2,2.454270362854004
110,5,2,2.35841703414917
111,5,2,2.3318779468536377
112,5,2,2.320958375930786
113,5,2,2.297882556915283
114,5,2,2.398980140686035
115,5,2,2.305555582046509
116,5,2,2.2963883876800537
117,5,2,2.395509958267212
118,5,2,2.290783405303955
119,5,2,2.3206207752227783
120,5,2,2.308284044265747
121,5,2,2.305145263671875
122,5,2,2.405214309692383
123,5,2,2.3012137413024902
124,5,2,2.280556917190552
125,5,2,2.277938842773437
126,5,2,2.2931933403015137
127,5,2,2.2911925315856934
128,5,2,2.304550647735596
129,5,2,2.294474601745605
130,5,2,2.4132235050201416
131,5,2,2.3078675270080566
132,5,2,2.300605535507202
133,5,2,2.3995821475982666
134,5,2,2.295432806015014
135,5,2,2.2903409004211426
136,5,2,2.2879788875579834
137,5,2,2.317647218704224
138,5,2,2.344532251358032
139,5,2,2.2972183227539062
140,5,2,2.394775152206421
141,5,2,2.300513505935669
142,5,2,2.307020664215088
143,5,2,2.2964138984680176
144,5,2,2.276067018508911
145,5,2,2.3947792053222656
146,5,2,2.276458501815796
147,5,2,2.303149461746216
148,5,2,2.402639865875244
149,5,2,2.311333656311035
150,5,2,2.3000380992889404
151,5,2,2.399906635284424
152,5,2,2.292490243911743
153,5,2,2.28045654296875
154,5,2,2.281970262527466
155,5,2,2.283413410186768
156,5,2,2.391148090362549
157,5,2,2.2914154529571533
158,5,2,2.3005411624908447
159,5,2,2.481751680374145
160,5,2,2.325892686843872
161,5,2,2.461216926574707
162,5,2,2.3153300285339355
163,5,2,2.32846999168396
164,5,2,2.3195669651031494
165,5,2,2.3796136379241943
166,5,2,2.411793708801269
167,5,2,2.3029680252075195
168,5,2,2.314457654953003
169,5,2,2.314750909805298
170,5,2,2.297069549560547
171,5,2,2.282037734985352
172,5,2,2.2807302474975586
173,5,2,2.399761915206909
174,5,2,2.3296048641204834
175,5,2,2.285139560699463
176,5,2,2.2944278717041016
177,5,2,2.282996892929077
178,5,2,2.3971900939941406
179,5,2,2.282792329788208
180,5,2,2.281041145324707
181,5,2,2.306829929351806
182,5,2,2.2751266956329346
183,5,2,2.402327060699463
184,5,2,2.327238082885742
185,5,2,2.318400859832764
186,5,2,2.322448492050171
187,5,2,2.32017183303833
188,5,2,2.3342206478118896
189,5,2,2.325897693634033
190,5,2,2.311497211456299
191,5,2,2.349574327468872
192,5,2,2.288654088973999
1,5,2,2.351675510406494
2,5,2,1.596104860305786
3,5,2,2.3177738189697266
4,5,2,2.3227930068969727
5,5,2,2.436652421951294
6,5,2,2.349346399307251
7,5,2,2.3478751182556152
8,5,2,2.4352993965148926
9,5,2,2.337467670440674
10,5,2,2.3531603813171387
11,5,2,2.34811806678772
12,5,2,2.3033621311187744
13,5,2,2.402092933654785
14,5,2,2.3002469539642334
15,5,2,2.3061537742614746
16,5,2,2.304157018661499
17,5,2,2.310347557067871
18,5,2,2.4103987216949463
19,5,2,2.329674243927002
20,5,2,2.3165669441223145
21,5,2,2.30573844909668
22,5,2,2.295722723007202
23,5,2,2.3243794441223145
24,5,2,2.305610418319702
25,5,2,2.3115103244781494
26,5,2,2.412914276123047
27,5,2,2.304249763488769
28,5,2,2.326392889022827
29,5,2,2.3233020305633545
30,5,2,2.3211965560913086
31,5,2,2.425179004669189
32,5,2,2.316514015197754
33,5,2,2.290496826171875
34,5,2,2.4180636405944824
35,5,2,2.3005051612854004
36,5,2,2.759479761123657
37,5,2,2.5802876949310303
38,5,2,2.314215898513794
39,5,2,2.436983585357666
40,5,2,2.311802387237549
41,5,2,2.290332555770874
42,5,2,2.296211242675781
43,5,2,2.317749261856079
44,5,2,2.6356310844421387
45,5,2,2.660799741744995
46,5,2,2.5645182132720947
47,5,2,2.4220871925354004
48,5,2,2.323000907897949
49,5,2,2.324399948120117
50,5,2,2.4326372146606445
51,5,2,2.309572219848633
52,5,2,2.408817768096924
53,5,2,2.306949615478516
54,5,2,2.3094160556793213
55,5,2,2.435859680175781
56,5,2,2.301276445388794
57,5,2,2.312868356704712
58,5,2,2.30690860748291
59,5,2,2.3274357318878174
60,5,2,2.316503524780273
61,5,2,2.2982819080352783
62,5,2,2.308710813522339
63,5,2,2.4593098163604736
64,5,2,2.2933571338653564
65,5,2,2.302132606506348
66,5,2,2.438908815383911
67,5,2,2.3058853149414062
68,5,2,2.3006649017333984
69,5,2,2.3439934253692627
70,5,2,2.3402044773101807
71,5,2,2.468186378479004
72,5,2,2.3244762420654297
73,5,2,2.3287923336029053
74,5,2,2.4596760272979736
75,5,2,2.326467275619507
76,5,2,2.359926223754883
77,5,2,2.313138246536255
78,5,2,2.316148281097412
79,5,2,2.315619707107544
80,5,2,2.3088881969451904
81,5,2,2.319924116134644
82,5,2,2.4303624629974365
83,5,2,2.3045639991760254
84,5,2,2.306043863296509
85,5,2,2.2933545112609863
86,5,2,2.2926669120788574
87,5,2,2.3180174827575684
88,5,2,2.29578161239624
89,5,2,2.336829423904419
90,5,2,2.42851185798645
91,5,2,2.3034346103668213
92,5,2,2.3272805213928223
93,5,2,2.302528381347656
94,5,2,2.3009297847747803
95,5,2,2.306524515151977
96,5,2,2.311530590057373
97,5,2,2.32312273979187
98,5,2,2.4555552005767822
99,5,2,2.316246032714844
100,5,2,2.3279194831848145
101,5,2,2.405945301055908
102,5,2,2.3334507942199707
103,5,2,2.300756931304932
104,5,2,2.31168270111084
105,5,2,2.295633316040039
106,5,2,2.416982412338257
107,5,2,2.318058013916016
108,5,2,2.3045079708099365
109,5,2,2.304173469543457
110,5,2,2.2898895740509038
111,5,2,2.3119499683380127
112,5,2,2.3038125038146973
113,5,2,2.3080315589904785
114,5,2,2.4155561923980717
115,5,2,2.3108396530151367
116,5,2,2.311939239501953
117,5,2,2.4192709922790527
118,5,2,2.3345067501068115
119,5,2,2.3088371753692627
120,5,2,2.33819842338562
121,5,2,2.372674465179444
122,5,2,2.420069932937622
123,5,2,2.3148961067199707
124,5,2,2.3048319816589355
125,5,2,2.317699909210205
126,5,2,2.321023464202881
127,5,2,2.32464337348938
128,5,2,2.340571403503418
129,5,2,2.2924861907958984
130,5,2,2.3987433910369877
131,5,2,2.2949893474578857
132,5,2,2.305271863937378
133,5,2,2.401443719863892
134,5,2,2.2995142936706543
135,5,2,2.2954680919647217
136,5,2,2.301769256591797
137,5,2,2.310667037963867
138,5,2,2.3412210941314697
139,5,2,2.297335147857666
140,5,2,2.404660940170288
141,5,2,2.3043830394744877
142,5,2,2.306452512741089
143,5,2,2.3036885261535645
144,5,2,2.33471155166626
145,5,2,2.4460558891296387
146,5,2,2.3133723735809326
147,5,2,2.3579766750335693
148,5,2,2.4415926933288574
149,5,2,2.3093349933624268
150,5,2,2.375764846801758
151,5,2,2.5042107105255127
152,5,2,2.3732986450195312
153,5,2,2.371857166290283
154,5,2,2.357762575149536
155,5,2,2.4163923263549805
156,5,2,2.521740436553955
157,5,2,2.398842096328736
158,5,2,2.394216537475586
159,5,2,2.47959303855896
160,5,2,2.3636748790740967
161,5,2,2.4441962242126465
162,5,2,2.3197426795959477
163,5,2,2.317592144012451
164,5,2,2.333594560623169
165,5,2,2.3483612537384038
166,5,2,2.469766855239868
167,5,2,2.3265414237976074
168,5,2,2.363255023956299
169,5,2,2.354337453842163
170,5,2,2.3112707138061523
171,5,2,2.31205415725708
172,5,2,2.298557043075561
173,5,2,2.4382121562957764
174,5,2,2.29215407371521
175,5,2,2.3292713165283203
176,5,2,2.3028552532196045
177,5,2,2.320845127105713
178,5,2,2.4555203914642334
179,5,2,2.308766841888428
180,5,2,2.3154613971710205
181,5,2,2.3478925228118896
182,5,2,2.325445413589477
183,5,2,2.456493854522705
184,5,2,2.337458848953247
185,5,2,2.332927942276001
186,5,2,2.303065538406372
187,5,2,2.330071449279785
188,5,2,2.3624887466430664
189,5,2,2.348120212554932
190,5,2,2.3069090843200684
191,5,2,2.3063676357269287
192,5,2,2.3580336570739746
1,5,2,2.4428560733795166
2,5,2,1.512814998626709
3,5,2,2.3486897945404053
4,5,2,2.4898934364318848
5,5,2,2.370659828186035
6,5,2,2.283271074295044
7,5,2,2.417143583297729
8,5,2,2.3144493103027344
9,5,2,2.2921879291534424
10,5,2,2.2750370502471924
11,5,2,2.2887184619903564
12,5,2,2.470631599426269
13,5,2,2.3379580974578857
14,5,2,2.3267476558685303
15,5,2,2.279026985168457
16,5,2,2.272592306137085
17,5,2,2.321080684661865
18,5,2,2.287626028060913
19,5,2,2.3065185546875
20,5,2,2.435012102127075
21,5,2,2.3242862224578857
22,5,2,2.332331895828247
23,5,2,2.2813544273376465
24,5,2,2.310482978820801
25,5,2,2.4169578552246094
26,5,2,2.303305149078369
27,5,2,2.3539023399353027
28,5,2,2.316464900970459
29,5,2,2.2945358753204346
30,5,2,2.440056800842285
31,5,2,2.2902653217315674
32,5,2,2.284251928329468
33,5,2,2.401090621948242
34,5,2,2.2937583923339844
35,5,2,2.2733583450317383
36,5,2,2.30537486076355
37,5,2,2.3089542388916016
38,5,2,2.3762025833129883
39,5,2,2.341062307357788
40,5,2,2.382202625274658
41,5,2,2.276660442352295
42,5,2,2.280977249145508
43,5,2,2.3900086879730225
44,5,2,2.281642198562622
45,5,2,2.318739652633667
46,5,2,2.331240653991699
47,5,2,2.337063789367676
48,5,2,2.4885640144348145
49,5,2,2.323932886123657
50,5,2,2.384895801544189
51,5,2,2.3144285678863525
52,5,2,2.3069732189178467
53,5,2,2.41110634803772
54,5,2,2.285609722137451
55,5,2,2.284489870071411
56,5,2,2.300187587738037
57,5,2,2.276529312133789
58,5,2,2.406816244125366
59,5,2,2.280696392059326
60,5,2,2.276583194732666
61,5,2,2.3811514377593994
62,5,2,2.278089761734009
63,5,2,2.298881769180298
64,5,2,2.30775785446167
65,5,2,2.304248094558716
66,5,2,2.404883623123169
67,5,2,2.284313917160034
68,5,2,2.3873565196990967
69,5,2,2.3000593185424805
70,5,2,2.3039474487304688
71,5,2,2.4540369510650635
72,5,2,2.298954725265503
73,5,2,2.2958414554595947
74,5,2,2.273768901824951
75,5,2,2.3124279975891118
76,5,2,2.392709255218506
77,5,2,2.2759363651275635
78,5,2,2.3195297718048096
79,5,2,2.4029481410980225
80,5,2,2.273634672164917
81,5,2,2.333329916000366
82,5,2,2.300158262252808
83,5,2,2.284015417098999
84,5,2,2.4294917583465576
85,5,2,2.315140724182129
86,5,2,2.313957452774048
87,5,2,2.423161745071411
88,5,2,2.321702718734741
89,5,2,2.3230438232421875
90,5,2,2.312267780303955
91,5,2,2.315703153610229
92,5,2,2.4408419132232666
93,5,2,2.328001022338867
94,5,2,2.2977824211120605
95,5,2,2.4248855113983154
96,5,2,2.333251953125
97,5,2,2.3408710956573486
98,5,2,2.27958345413208
99,5,2,2.321904420852661
100,5,2,2.40973162651062
101,5,2,2.282431602478028
102,5,2,2.356173276901245
103,5,2,2.4257826805114746
104,5,2,2.314171552658081
105,5,2,2.312918186187744
106,5,2,2.319579601287842
107,5,2,2.2868804931640625
108,5,2,2.40415358543396
109,5,2,2.3163931369781494
110,5,2,2.379631996154785
111,5,2,2.429823160171509
112,5,2,2.335589647293091
113,5,2,2.313897132873535
114,5,2,2.3054115772247314
115,5,2,2.2942771911621094
116,5,2,2.3981380462646484
117,5,2,2.2907674312591557
118,5,2,2.327817916870117
119,5,2,2.466073513031006
120,5,2,2.284165143966675
121,5,2,2.3226964473724365
122,5,2,2.334638357162476
123,5,2,2.323732614517212
124,5,2,2.4272236824035645
125,5,2,2.3271913528442383
126,5,2,2.283766031265259
127,5,2,2.401806592941284
128,5,2,2.3145010471343994
129,5,2,2.3122801780700684
130,5,2,2.29480528831482
131,5,2,2.2793538570404053
132,5,2,2.386488199234009
133,5,2,2.285233974456787
134,5,2,2.327831506729126
135,5,2,2.381845474243164
136,5,2,2.323399066925049
137,5,2,2.284259796142578
138,5,2,2.295489549636841
139,5,2,2.321032285690308
140,5,2,2.447845935821533
141,5,2,2.282228708267212
142,5,2,2.275550127029419
143,5,2,2.275482654571533
144,5,2,2.325558662414551
145,5,2,2.3900606632232666
146,5,2,2.302039861679077
147,5,2,2.319057941436768
148,5,2,2.295515775680542
149,5,2,2.281815767288208
150,5,2,2.4431467056274414
151,5,2,2.344773769378662
152,5,2,2.306749105453491
153,5,2,2.293945550918579
154,5,2,2.296064853668213
155,5,2,2.4442763328552246
156,5,2,2.342104196548462
157,5,2,2.3354530334472656
158,5,2,2.454007625579834
159,5,2,2.30817985534668
160,5,2,2.433314800262451
161,5,2,2.3026928901672363
162,5,2,2.3346505165100098
163,5,2,2.2931721210479736
164,5,2,2.2974634170532227
165,5,2,2.4072611331939697
166,5,2,2.303121328353882
167,5,2,2.3013882637023926
168,5,2,2.286160469055176
169,5,2,2.291161298751831
170,5,2,2.445032835006714
171,5,2,2.2990639209747314
172,5,2,2.292752265930176
173,5,2,2.3016865253448486
174,5,2,2.2958409786224365
175,5,2,2.3852787017822266
176,5,2,2.300032615661621
177,5,2,2.299039125442505
178,5,2,2.283050775527954
179,5,2,2.3192195892333984
180,5,2,2.284075260162353
181,5,2,2.3372244834899902
182,5,2,2.282786130905152
183,5,2,2.279693365097046
184,5,2,2.276716709136963
185,5,2,2.392229557037353
186,5,2,2.276614189147949
187,5,2,2.3131227493286133
188,5,2,2.370246171951294
189,5,2,2.295321226119995
190,5,2,2.43005919456482
191,5,2,2.303364515304565
192,5,2,2.2681031227111816
1,5,2,2.2591559886932373
2,5,2,1.5898993015289309
3,5,2,2.403928279876709
4,5,2,2.3459858894348145
5,5,2,2.2842979431152344
6,5,2,2.3858542442321777
7,5,2,2.2897307872772217
8,5,2,2.283304214477539
9,5,2,2.3918910026550293
10,5,2,2.33743667602539
11,5,2,2.279710054397583
12,5,2,2.331155776977539
13,5,2,2.316778421401977
14,5,2,2.396868705749512
15,5,2,2.301792621612549
16,5,2,2.293102741241455
17,5,2,2.3956031799316406
